109466.60843648821,112959.11397491409,115579.48997318304,111859.30746544334,108620.87203938924,112099.25869765405,114698.71397886937,110903.13337740627,109104.88280966599,112983.35620903915,115353.2777333941,111696.07720613193,111363.66109714397,115032.18523397799,117549.21370602852,113874.25130139274
115394.25282927258,109137.70943441456,111639.3962874133,116087.10502158494,118991.40298348326,112718.52310410078,115232.31410045347,119655.55525938781,116726.43379520389,110547.4224754753,113020.5916784267,117464.27352113306,118064.0234833605,111884.74847167841,114357.23713909912,118806.67140711597
112750.82562868776,109739.95478030152,116921.89639060516,111434.61911649595,115545.81098847321,112499.10519341132,119705.37053367448,114119.30490342916,115286.4083516723,112266.9007266792,119453.06007512711,113934.0870100118,113268.45754462379,110275.58502158934,117429.8341384885,111938.20208563923
118513.19981472597,118352.42201094909,111070.73176349817,117973.31203100864,119939.99931733363,119900.05289107977,112589.48419486344,119318.96138329977,119287.6326530743,119066.88243574626,111838.80525599502,118645.90318863826,119973.41784176303,119818.79556690413,112563.87658950286,119316.53779504834
118811.12993283494,113687.44729973175,120596.39640879561,116559.81876024396,117210.74342040741,112094.72502858435,118989.39500212752,114958.12101107328,118292.5262685696,113201.63858042956,120059.09151096293,115936.42212515895,118909.46603711072,113802.11909207459,120681.3969111282,116653.75648384889
113164.8994026055,118184.02209070003,118943.21135790771,116942.86924711504,114083.95257212616,119173.8000848048,119904.66336926198,117785.54829860163,113638.85617506359,118750.28982961724,119534.08132093356,117307.33708983989,111610.04864010835,116618.53413699001,117420.77314423259,115392.62772076143
115500.23519553873,111593.05992121095,116973.56794326502,112802.97437345663,112523.03194270979,108576.05869882737,113940.74706064642,109800.86451961006,114144.60041918336,110278.3130816802,115583.67835405655,111414.37986577809,115704.9762948763,111861.70368275399,117167.90777915837,112983.73416347789
115412.8198165657,117256.4136381215,115200.05331009212,113883.82188499272,118026.67224190064,119915.81548398243,117891.48255155422,116582.245661327,117232.37485961731,118967.83528058456,116966.95888575412,115586.62256884243,115394.90469966897,117222.79677241623,115180.32343844969,113852.5914326514
115585.28796649068,110913.80455298783,113239.26273175025,110426.74762743615,114997.34857956089,110263.28062121157,112330.07390788222,109745.0829687616,115252.2882687216,110567.26494786023,112874.57993486918,110077.20377722147,115027.32879172449,110301.49878894049,112467.02796336202,109793.79469253428
114834.08633710719,115564.18956630919,118717.37949590804,119771.68924273427,117105.38070099958,117819.54909037653,121067.13933406325,121962.20198320645,117746.41094687232,118463.79651412634,121708.07774509993,122681.63787482664,113484.01697920401,114198.91969260194,117453.68332133826,118380.62465572465
118393.01639131056,112875.76302982384,115545.06600354367,115008.18782450906,115543.90582967352,110057.2032413717,112721.05977274339,112220.56411673476,115959.58372744573,110513.75049031315,113133.31137811879,112578.94068490042,116439.21223636625,110956.55463178003,113619.2939799813,113119.57901445056
112119.53361068973,117342.65907145105,112721.19003051198,114675.52889742678,113725.56303025995,118913.48165878063,114294.78632922951,116440.79969548319,112313.07566039867,117650.35829899341,113008.38663704938,115113.3461766691,114457.66011418974,119670.559234195,115049.62611220771,117064.34365951052
112190.50645888926,114504.54131437754,111066.39454593936,116038.393780316,110761.4589925423,112932.45807889794,109466.52879695692,114477.73381898527,112127.40071388695,114379.74423212967,110932.29312679601,115898.78074835718,109395.77353048688,111447.95271204598,107962.45248601194,112988.003767618
113629.13259343468,114133.00473931266,114132.61393378636,111275.30940546145,116884.07724743153,117464.57441825721,117366.7134801601,114490.90677146071,117565.37045787882,118055.34242414145,118026.77204776093,115169.12270431912,115774.67383660535,116362.58694963194,116274.06985124064,113398.25313619364
114813.43542768172,116175.97889484336,117688.05553113527,117476.21800361284,117562.18636146987,119091.95351219292,120564.16938836875,120448.25552277017,114332.61406777779,115704.95986642526,117165.98229009473,117095.52506063107,117555.82040173045,119102.47557181427,120546.39104896648,120507.69380880687
117920.88914466042,120311.20067372592,120388.23774340913,116229.11580110478,115781.80238769414,118218.19930198377,118313.98206839449,114091.26892468844,114613.65984822519,117041.42975179573,117149.52838196134,112924.43471606662,117452.95250123367,119873.22089670537,119965.99497841008,115762.00997668655
113528.58811472045,111068.5655003449,113382.45039543135,110790.69080789736,117125.52166856042,114660.41262197481,116979.30366429072,114374.42814769241,116724.35054674944,114206.4606559022,116573.14537333214,114020.8840296587,115046.4766221395,112717.03788154549,114911.22582114338,112324.62575906822
115954.88466345768,116829.77045648113,111335.60054107514,110340.04695861356,114984.12677494854,115898.2979957262,110403.34838286742,109372.26670122742,116877.75854765842,117695.40193599724,112201.63319282324,111242.86287046272,118425.26388890672,119313.60112420717,113814.36111961237,112753.69920736653
111282.73785876283,114741.85016846679,111691.42318409348,117175.86934806965,109834.48182410034,113212.6599040202,110027.27887222961,115695.80488174644,111478.21057852931,114795.03232398452,111636.54491094392,117327.17839156959,109503.21023053027,112985.94307815825,109943.89472815068,115402.0238657845
114799.93692502631,114375.62162090244,120895.36394140554,119933.82880425546,113563.66240372832,113125.97902192557,119633.26571616597,118657.73208299183,112423.12479113135,111986.76182816201,118477.66521214216,117511.75390491378,111245.54172690476,110763.49443392857,117237.21429529692,116209.81254609741
109748.39309515058,117061.9711814649,117932.89027256466,109738.40400615818,109865.38002880878,117106.49411694013,117871.79951018064,109719.69937260014,112256.03265511038,119505.07398241837,120371.46083620626,112138.7287996909,113543.0958094977,120789.09408617973,121654.54718033838,113420.59408903855
121215.45957064143,116246.53748747775,121662.97423714474,112742.4174757248,117715.21196143416,112816.87773581133,118260.1094849114,109384.51273178647,120993.88419401791,116085.55748435282,121470.35347093466,112548.02989759609,118033.16402247362,112978.33213899675,118494.91828210712,109619.05177058153
111323.18050060555,113065.1130992073,115894.19444178262,116411.2895878766,111901.52731233253,113587.52879680147,116443.3730450051,116894.1274079995,114359.60656751614,116101.54616298118,118931.48190979986,119463.32654212404,111303.88982187389,113043.14709364192,115872.4456675061,116397.58348490721
120369.73163052945,117156.48013677009,112960.66437113631,120318.1321413604,118914.85538804576,115774.72400848512,111539.21527951748,118942.83543803329,117783.86088733503,114708.61232806215,110440.76247361563,117880.47447493348,119341.28547058595,116006.31362962884,111875.24913823119,119157.83194685524
116462.20947964999,114032.12530773386,116280.74035966808,109324.02155637772,117589.5196707001,115138.07857270745,117418.73823888431,110489.19734157156,119446.24521430935,116995.91296844427,119249.32270293807,112289.26659234753,117946.14083901222,115526.54346209097,117794.41126671023,110866.4688083898
115470.89750618626,110905.33852105487,110005.30217679114,112564.89097418232,118242.23554892684,113645.42710606042,112740.12119046567,115330.02737094108,116410.25847637783,111792.20211022242,110881.87587139703,113495.87589385445,118974.95858936553,114286.77566784075,113406.58356274111,116072.48832944829
112219.10703336932,117363.29523178768,116184.00381881173,112543.85218122914,112150.08806875665,117389.35443211948,116177.25700920778,112467.24058828625,110825.55090844228,115921.45104993004,114754.73209161124,111112.23473558231,110651.2780567238,115764.3902224723,114594.96538267858,110979.77316305978
109825.96114915011,111187.62668144972,108431.12819556084,115616.44827623453,111722.360088992,113244.377289565,110386.96985257775,117620.8430398304,112610.03579386037,114069.981103639,111266.79651691961,118456.98514599037,109710.27182562569,111075.66535653651,108309.55354426816,115507.98632003709
112075.08540723637,110877.50496320896,110539.49429845104,113129.5416285076,115456.01090896295,114240.44395518731,113870.51583462695,116449.76297046074,115365.10093759153,114120.54131335212,113649.2369926866,116181.84439111326,115496.50335245818,114333.05139159091,114047.49991112112,116645.99567986387
111388.27036370002,114529.74847200766,110492.33602240177,113900.2294203252,112822.24641042836,115998.91786427556,111924.40552983782,115405.6449725364,113350.70162917131,116467.98433862823,112500.43565480033,115722.73035870079,110864.71760349211,114067.99615055439,109961.94598968713,113513.80508974446
109506.84156859064,110924.81854986161,113386.57091898522,116917.9687181524,110609.91171618037,112035.00594539478,114486.20783624415,117979.20236022331,111572.12970806751,112989.98494893759,115440.68846759693,118946.93603493695,110401.22804051216,111834.3467734497,114292.0886418468,117784.11963404849
111439.55661700705,113839.3827442553,110441.33062832139,114275.57099682481,112420.77441555749,114822.76028035843,111449.99261321191,115246.66299864385,111333.85478553218,113783.52785800441,110587.38605259755,114251.05504385491,110926.85002588501,113311.73564953721,109996.84448205908,113645.26037340154
115848.30310010503,116303.66894023646,117329.10792758121,116639.46812908561,114128.59060039779,114614.04410729714,115709.73165637451,114919.67917520193,116725.92138498179,117138.77026307305,118211.41985727761,117529.78296085971,118271.61416303775,118699.6371046925,119798.5601866263,119074.31327480086
114502.15088214046,115875.52607630208,113584.39020287995,112610.10034784228,115544.50697034321,116625.47334599067,114489.25061062454,113414.89256463271,114400.32536190386,115495.92404997806,113308.79903147383,112293.64196431664,116096.39679403712,117267.2228558986,114949.07031107385,114076.61920376353
110850.75662949891,113232.5864933325,107617.54687009833,108682.6198889219,112243.67558965675,114659.78489982002,109073.94601383801,110124.75354641213,110442.94935282864,112898.7974692167,107326.90593228127,108353.14681490969,111505.33622769007,113904.05937040555,108344.60474110662,109412.50142134533
113622.59473358381,110461.24590706419,117500.30044815177,118660.65899524603,113950.17410755111,110793.01990418341,117831.74149667301,118997.8401942176,111535.6416365657,108391.69648029695,115268.17230728672,116541.70992904893,113023.47818465094,109872.83183632766,116795.76886708566,118035.74992087655
106819.05109750625,112553.0274470018,116601.51054323101,115223.01606740015,106817.84107409931,112487.11865330127,116580.6820674767,115191.7965298513,106423.7031746407,112140.76474824548,116190.98760553825,114829.16914705498,107529.5496356502,113254.97594846383,117309.35494630452,115930.3780208087
116731.44871781376,117190.40525812682,119705.52451504934,120562.6399717398,116798.2757467097,117254.8386781501,119818.46357691636,120649.81570280698,111964.76210353222,112406.07333292736,115117.95951970971,115887.25976692991,112811.51054901816,113254.24231068107,116001.99714704377,116742.73022101054
115226.58510552094,113193.08406977766,112563.06166746815,112448.39098093941,114101.09312992098,112171.34265103433,111549.15522026621,111301.57853919326,113798.32576173256,111782.6601381695,111165.23754680922,110992.17981427912,113249.08365171088,111229.04329109586,110587.7082111551,110498.28788754632
113818.49090736135,119430.58124213126,114935.50586829259,120438.25811105207,110844.31459074099,116485.44951905018,112073.03816988727,117530.50603975749,110515.50464921302,116154.64650704844,111658.08238491065,117158.11654315451,111240.89843955918,116911.53871127294,112423.83147703171,117913.99796859028
109465.37786423089,110330.53481664702,114050.62088821559,109977.65280259354,112710.81497242206,113621.3874489516,117317.78528942188,113135.42894847323,112466.77741979911,113263.43709787619,117011.89113666139,113118.47720636442,112153.15158484355,113013.54085358695,116742.52573598767,112634.55622672466
117933.70782223737,114623.39658772024,115753.92960790734,118257.52753112523,117407.17328002027,114107.16596808999,115275.68936919808,117798.2538175851,119425.02721751416,116114.16734082288,117282.1440713104,119772.77422550533,119907.13258423784,116630.65451717768,117775.01068308565,120364.22076763699
120678.60303160698,113951.12431814785,115390.97695753489,114927.31976098126,118202.15551923185,111474.00137426145,112933.14429044294,112402.36554365452,118824.71982604073,112014.57987073303,113495.53053190552,112992.79099751121,118738.52388368429,112106.79588319817,113534.97458104548,112991.61614857517
116398.54894971343,121369.16732124031,116816.64424575474,120164.87738265083,113632.6308269919,118612.70685113117,114162.80527858235,117200.56907884759,111984.7723050487,116949.0777692858,112351.96977116424,115606.80218538271,113178.86872174844,118146.5252673081,113574.2310094349,116766.50767604337
117086.14567769863,112951.60027718308,111017.74598264901,115332.4072869028,115870.62917725484,111652.16501022148,109726.29633834226,114074.29635943586,115887.0131496094,111675.73697563047,109785.17060526463,114082.26042697014,118043.61641136857,113799.4207993943,111894.1761552466,116228.31024823997
117642.4706371073,115272.69756224279,113713.48918997873,118779.2746487732,118704.2142432746,116135.17254695702,114750.05013732711,119646.44805315608,117111.23234150151,114626.29341816009,113185.78174668094,118130.67460213085,116768.61313711405,114307.55227457108,112856.06898285945,117808.07242436378
111786.67165689483,110335.63339169644,112858.13269605958,114969.61173773698,115431.63882941655,114021.61923358626,116579.25639936181,118579.65049107606,112660.75526001948,111245.66319735932,113800.7598951571,115809.37929549522,114602.67530910028,113258.44143139709,115772.37756309891,117797.50424929136
110792.72276030711,111922.55309910329,112910.37670281011,116726.87489569504,113869.60383313455,114964.94707806234,115808.44575308514,119766.65451361607,113835.49225358313,114959.46719918656,115955.99743007934,119763.65753967375,109822.16714010894,111041.70171069817,111845.53669716831,115844.82321407984
109126.86200112433,111647.03145423591,107588.23970468223,111471.98634382633,109440.86983769717,111969.74793200538,107903.79144992561,111815.62876306311,109878.74944400761,112329.37006240347,108257.27159128053,112273.37475311875,108935.80161892028,111592.65442733014,107534.13878564024,111304.09161437507
113904.46808032357,116205.74423302455,108909.25750683188,114647.42345807371,116243.77643957839,118532.52750663931,111233.34291634687,116974.42511918227,118687.23047025876,121050.22630983633,113663.7660845774,119442.01847182856,115798.73614697192,118072.3779105981,110761.61531576996,116509.08373514828
117095.12120194362,113332.96753662504,114977.2810909811,118266.29713971361,117806.13751620124,114021.80795492661,115748.22376118347,118912.04200728044,117135.73194499862,113386.31353924339,115070.7595535421,118317.68254357233,117968.02234402459,114279.19692489343,115972.64336737237,119247.24692963935
120375.76054972768,115336.31233092686,121845.94485977116,113752.87270424403,120976.35481216513,115940.16127197926,122448.53479357938,114354.37062979295,118116.90214487012,112963.33467004649,119506.24110608452,111480.03259489298,119947.64095425507,114944.43938728311,121500.46856056747,113285.11734780147
114766.68985198459,115348.91120214463,115025.3205169481,117052.0327680113,114728.94024010276,115316.86976483482,114994.62130321395,117060.99712361817,117986.87638418024,118576.32207941898,118234.60006393366,120293.22757222202,117940.75218616593,118525.11502486544,118224.85211183724,120284.23437868063
115464.70042331492,111904.97939669504,109548.35201874175,115582.01640574496,118421.09117426291,114828.98446158618,112495.1429893645,118572.39999650551,115688.771280641,112067.7740112274,109736.74459566028,115784.13117566789,115221.90271721962,111714.9739768245,109356.99486749183,115463.32094157477
116564.04407484907,114244.76970615592,116196.11334178394,115717.70846600593,120784.97631973424,118408.96629340245,120381.81571310172,119958.38207839945,120454.94502114585,118101.96026359095,120059.2848798907,119613.85061479363,116990.06964997834,114632.98750421089,116623.00192568064,116178.06022823078
116210.15741897185,115752.01662727313,115342.94871875543,116467.81866000075,115397.07624276278,114836.61542304746,114560.18499089924,115695.1919431894,112866.1231605578,112254.43958022459,112012.25669037126,113112.00990887273,115849.57276282711,115268.73822262752,115016.02998457897,116149.76356598378
118661.70866481744,109729.15604402167,116161.21285676582,117703.23578563337,117396.26128681574,108422.88105355088,114823.14832941392,116369.16151944066,117642.6739508286,108646.52021208563,114977.56387528934,116627.71055134744,118943.51417025657,109986.5873946208,116396.69479002824,117951.38632964384
113269.03803241233,109107.2541951465,114237.08102950075,111329.1357114405,114090.46059647038,109925.70648269616,114861.56642551762,112112.54998599681,116459.4694893306,112291.39427315346,117334.63210421799,114520.37671072119,115218.48729027974,111045.1927799609,116052.22500060267,113316.0678564335
116182.98269110399,115855.77785070681,116272.12148424487,114131.787572254,116429.2127734309,116152.56916469113,116569.74721880557,114374.5009539892,117099.14658713216,116890.20752813134,117210.62903515119,114959.2058285867,118934.99429714393,118678.80807137393,119009.06351512513,116805.95903000374
115935.22932381422,114107.4638776123,114798.9372468601,117671.66950664701,115801.06753872366,114150.41749345955,114839.76447573106,117676.51420960955,115943.89246635562,114498.19273777817,115165.0142314599,117955.01769305403,113849.14519996595,112261.50532502166,112969.83620316634,115796.22490597056
114492.97589628652,119504.07720649261,116174.2036753312,115251.84147219201,114633.03641129074,119699.54758654512,116328.4714334772,115408.43272220815,113757.38272746076,118864.26101344019,115487.81619542313,114514.23857774593,114746.10512218102,119811.62280055908,116454.45512689979,115504.85912682253
110793.53873188005,116418.34364530086,118624.89982160632,116675.4735398563,111953.5377996455,117559.82260343159,119720.20926093982,117732.87459819543,110937.61306788457,116563.94527083394,118746.2438502555,116816.24387780132,110409.81864815963,116021.46895303972,118285.45084293738,116263.38755512188
118397.38608758435,113023.95800329551,113937.91163999664,122254.72548751264,115849.29610894513,110342.79632506418,111269.25276807614,119711.26367661504,117655.50476141753,112156.80849126258,113142.79252390846,121501.24432247014,114297.85642315143,108885.67235843005,109949.8109314429,118117.3826529146
113946.98206050685,116948.01554104859,116335.64747017052,113192.4235449222,114381.89636267048,117429.88273277931,116588.90988154581,113620.75727964706,112558.1907090435,115609.01279150668,114757.66162960792,111794.16796951316,116248.1062598046,119250.35753196129,118639.44735298828,115430.68635848323
116941.7046938935,114858.64278007761,116382.67287158656,116883.43873442628,115056.17966545856,113016.20913696996,114539.88948589294,115056.91876111308,115778.69115414986,113811.16135355631,115345.74698952166,115874.15220611395,115225.82901899215,113082.44186085017,114555.77212518212,115094.75452749735
110449.48312323031,112226.7743741765,117184.51384812703,111123.55038023094,112415.2596615873,114227.56720862322,119015.71251377686,112925.58825109953,114136.15050161595,115979.45928349045,120931.90148455281,114888.19982611726,109560.40045424171,111303.98951494238,116182.79432287208,110096.17642119968
116487.04031168933,113453.9685829107,115393.29733884746,117985.74273429395,118373.04604700937,115405.57298154364,117322.3043868629,119716.00282027344,116259.23502557854,113235.94950659836,115058.05099999296,117441.37932678175,118044.6459823893,115046.69788075319,116980.20643228343,119472.7193840228
120491.67564221528,111542.0171259275,114765.06106730926,120238.00546464628,118143.8109021258,109297.1490459643,112425.0645279372,117960.08309975253,118261.75522827115,109359.39829222043,112558.49649271261,118064.76083016593,117396.21477042731,108593.61915329623,111675.75964286766,117232.68884384446
109945.95042671998,114230.7315157768,117833.66184049076,120229.54631979103,112178.29873159643,116469.35302541255,120070.99563089393,122464.49545077668,109597.10193288475,113923.00297838179,117561.95630932214,119948.16692177483,112563.9051122853,116796.44993268467,120353.86415340044,122763.19288708256
122485.82555909047,115825.40759578308,115740.21776270538,113875.17912648404,120175.62656135256,113555.52950060843,113428.3031601364,111654.60944627025,121541.72901680983,114874.50938241248,114793.56812282937,112922.92408525376,123195.34387090342,116319.04021446366,116338.81443516162,114442.94497617065
118572.73286377882,114972.2708599738,113049.60586752556,110712.41831604029,118942.60922645107,115372.30001521859,113395.26107397948,111046.13695018076,116162.24840395307,112648.89512536523,110731.81124958205,108284.92514725371,117580.25165513596,114033.12462694531,112069.46571101935,109685.98064892228
112779.23181661857,112406.82479014472,120005.21473916438,109995.05740303826,114042.97261436662,113667.02604796228,121283.83625872209,111274.81127210589,111580.95008019947,111226.92827631919,118971.92427238653,108876.28935046999,113837.54423602657,113470.36162547464,121074.2408578005,111050.84794310897
114311.9813759767,113390.65041325499,114308.45808224316,112157.73879990207,111960.78029317367,111033.09387006184,112011.06614925055,109847.98355531634,112684.24376862765,111676.61004164215,112485.01051101075,110361.83728208269,112827.44953809741,111851.70906541562,112757.05621342016,110612.11023543066
111316.83169735508,114492.94808137999,115012.43689467313,115631.43808960757,109647.55936359965,112841.68894463904,113404.97714430165,114015.15404790091,110085.04472864914,113262.97351117551,113784.99324043657,114403.76252125994,111296.14685798665,114452.20124082598,114925.79592512191,115553.7358826839
118436.0086064065,111218.81220392851,118424.74337775592,116313.48432699915,119257.55071036633,111974.16723102647,119349.7864393073,117057.6782408901,118182.33948659671,110897.22237955705,118262.39140442318,115974.21958820178,119944.37196601182,112666.44743033408,120006.14812325676,117741.07586716855
116929.38172862223,113529.00128410621,111293.79817492154,115765.0594828931,116884.79637507867,113595.94021137986,111390.45644459064,115764.58084021119,116402.81356868814,112911.31064896485,110692.9063703617,115188.53761853534,117540.14862595781,114173.66636181602,111982.2560963323,116377.9178083988
107516.32985809968,116383.03248433983,110675.13933048477,114629.59740948329,108854.57511594566,117775.56631651841,111988.88169865917,116079.2762396697,108076.68531303572,116962.84169998518,111227.26862655341,115229.17362221131,112394.02456113369,121327.60538359449,115522.18588039346,119642.85595344714
114523.30241819737,112151.10793614977,111563.66677820684,117729.9744098901,114806.76853782778,112422.79968520803,111776.52522719093,118000.8216093183,113034.32406412822,110649.93217615224,110038.21804054547,116228.69178169331,114125.14944335078,111794.38899298404,111223.95411577159,117371.97184522962
118693.34938965716,117285.17511291063,113869.60527568751,114136.36040970901,120969.06470800322,119478.27404352352,116165.57203718058,116382.37181054977,121173.33620439499,119624.75727987879,116385.59487000002,116567.00498086018,117352.14758978607,115752.66187981764,112548.46976227485,112707.05830231667
109630.8720721266,109303.61252340765,113804.88126046988,111546.53968828252,112228.29648026632,111933.7074337256,116546.86258267096,114292.57276140894,113296.4672951223,113016.91553254383,117624.82124115662,115403.352848613,109963.9553205457,109670.73112855162,114209.05393688154,112000.45236408098
113494.89115673621,111334.73870552392,117289.39323623363,109427.78783233398,112898.73018078912,110676.66109139878,116698.00310215444,108923.52942449447,115716.13335111496,113606.63113494938,119565.6702413878,111756.92223058651,113457.55519099499,111191.20048969469,117259.4401463909,109549.28577635795
111288.58497340164,109956.6986193592,113001.22426460887,114154.6907535161,113246.97272518919,111785.88230159643,114680.68939297614,116031.84027273094,115224.14788856903,113776.25718264254,116735.2849315661,118058.9819146855,113965.76972987704,112499.24222242038,115491.51857992898,116832.23173117822
121042.76333685376,114820.63525251532,119722.02700055685,115525.3598928906,121213.41351023539,115017.47364925382,119958.94470117209,115713.43309221156,119864.17920302042,113676.5731511142,118620.22093094852,114368.68339981382,120007.3031173947,113832.51173518572,118776.33944397134,114518.92377841914
110682.4227756876,110181.95670965945,111041.91192792916,109321.79308619625,111644.90960977116,111134.48761585068,112009.70768111937,110273.1448770352,112247.53633441658,111704.60753927095,112621.32961634276,110817.93623157639,111149.13730487363,110671.30599609949,111492.53877611953,109803.48737784511
117145.22114243741,116041.45797338331,120589.32346164115,113378.23462031705,113021.2874210653,112046.87608036493,116465.99700259253,109312.2206050915,117172.16438188998,116160.04971832674,120613.30317038836,113429.10277485853,116388.53816171536,115570.93587486056,119822.97672251346,112711.00522183506
111438.5660502983,114843.78235837324,112069.30856625638,116111.0336428975,111738.54196384712,115193.06366017595,112475.43461161539,116666.4075563965,112323.80203428505,115733.41682898236,112995.7037954944,117056.29062860187,114418.24012541094,117840.35983181439,115159.95125167952,119267.7047871179
109248.87317332483,117567.33272822446,113828.00709901104,114222.27957100379,110166.52798307789,118448.90427594252,114798.46766204837,115189.98929228778,113331.51605267779,121638.14341703871,117973.19559600881,118361.38683779952,108958.38778945545,117243.42872824323,113566.49328806365,113960.67611823417
109435.72024267615,113090.64446695593,110399.74684950763,116924.71246330567,113984.86331073722,117747.23239017115,115040.8132947836,121537.74506878908,112227.53151638753,115926.5639305543,113232.72495093524,119790.80753389858,112183.25090815846,115852.86925888438,113159.91055742375,119681.299580282
114604.04089079132,120314.57104291482,114647.47560103686,118967.3107426666,113602.44541056758,119355.62350044388,113665.96979575482,118009.33902343904,112411.75863027602,118073.16779071349,112445.98270450164,116712.54883598177,110556.12078635955,116282.7548196757,110626.9263915873,114917.08586489913
115975.6322609281,115048.84105185683,116475.52429300363,118399.0580608128,115823.27861927867,114905.52580634475,116285.8994902136,118284.03268828908,116288.05489128952,115616.43760912218,117064.090985427,118779.17442070879,113766.31623632753,113092.31982270384,114447.50762506903,116322.85138530811
118637.62735249104,109013.52683114982,116951.53881161028,110199.37175939338,121951.17220183385,112200.25456314874,120066.69588829776,113454.02143630822,119571.50072390924,109880.32918159748,117718.46752690616,111115.78488775076,121634.35838473038,112127.59471186406,120116.40249125885,113256.56295206377
113280.36714760325,116389.6712452453,112510.83425323163,115717.73753600565,110479.14461444222,113474.83956957386,109642.40134090917,112833.90386319574,112883.34391868455,115926.55371440943,112106.19788724303,115318.38912780085,112164.38055235308,115348.04594628075,111456.59978593941,114681.89238011318
113324.14814713027,110361.11289562486,117185.40405898665,111778.47343370429,113103.7059385116,110163.23927938935,117035.9761748738,111643.78961068421,114243.68946063356,111297.03806677075,118157.39175937968,112759.51076752378,113503.48949072395,110559.2024597621,117399.74970787892,112015.8643418125
111312.75859078442,117201.40930733504,118795.15764251807,110713.4915625404,110258.76520426285,116200.0991906632,117763.29910682775,109630.07405297316,111188.9779495279,117036.42739838576,118618.51185761883,110518.63970186994,113475.44484661071,119470.10566824707,121049.2638676183,112943.21815780416
117784.27166421931,115923.26261566058,114155.7378739006,119888.10708790686,116255.90448201487,114337.91244133716,112629.11818570421,118224.87614441873,114258.59190410195,112500.18395148365,110596.38553065738,116311.5476103087,117933.74647574229,116156.79013461818,114277.66857901427,120004.7594364617
